499	1.66364927	15.13	4.153	9.28	90	38.003	65.445
500	0	17.27	-1.093	8.186	89.406	27.488	58.352
501	0	21.833	-0.847	10.237	89.106	12.789	49.086
502	0	20.321	1.327	11.185	77.104	9.869	38.347
503	0	24.867	1.459	13.407	68.155	4.848	31.143
504	0	26.866	1.009	14.253	80.013	9.37	39.864
505	0	28.52	3.462	16.849	77.704	7.214	38.44
506	0	20.082	8.124	14.16	88.413	30.685	62.565
507	6.52662407	22.847	11.762	15.769	90	41.095	76.465
508	0.383919065	28.041	8.883	18.69	90	38.605	67.146
509	0	30.047	11.161	20.668	89.281	37.066	64.925
510	0	22.195	10.582	16.4	86.547	51.054	75.823
511	0	28.091	5.82	15.608	85.065	31.736	70.224
512	0	27.115	9.127	18.645	81.825	27.386	64.327
513	0	24.818	5.97	17.269	81.962	39.698	70.204
514	0	23.939	3.872	13.35	80.277	34.187	66.492
515	0	30.15	2.688	18.015	76.492	26.096	55.678
516	6.142705005	29.306	17.08	22.074	75.784	50.835	68.31
517	0.4	27.84	10.63	18.619	75.079	33.606	64.385
518	37.1	27.865	10.582	19.994	74.045	25.252	60.712
519	13.3	26.171	12.409	18.564	74.14	35.339	65.386
520	0.4	28.016	12.29	20.224	75.204	22.639	65.246
521	10.1	29.51	20.011	23.067	73.618	62.504	68.855
522	26.35	13.6	6.3	9.95	90	90	90
523	0.4	18.6	3.6	11.1	83.3373	31.86891	59.99603
524	0.5	17.4	0.2	8.8	86.80691	20.27754	54.55646
525	0.5	22.4	9.7	16.05	80.01253	42.78535	66.42874
526	5	17.603	12.361	15.6	77.297	48.294	60.931
527	0.5	22.195	10.582	16.699	80.088	51.054	69.586
528	55.5	20.705	13.342	16.288	86.547	74.253	82.426
529	5	20.92	12.936	16.272	85.695	56.298	75.148
530	2.5	20.417	13.079	16.272	85.313	62.692	76.214
531	0	19.819	11.112	14.535	81.679	58.371	70.685
532	1	14.606	11.281	12.893	85.035	74.08	80.04
533	0.5	23.404	5.82	15.108	85.065	31.736	63.636
534	0	28.091	10.823	18.97	82.757	44.548	67.79
535	0	27.115	15.344	20.416	75.548	27.386	59.17
536	0	23.574	10.703	17.268	80.861	41.971	63.055
537	0	25.899	9.127	18.055	80.494	37.563	62.896
538	4.5	25.653	15.748	19.36	81.825	48.486	70.741
539	0	24.793	14.201	18.678	81.962	60.408	74.159
540	25	20.705	7.829	16.054	80.831	58.242	72.261
541	0	24.818	5.97	15.423	80.341	39.698	63.787
542	4	24.5	14.272	19.115	79.046	57.405	70.77
543	19.5	21.04	13.055	16.841	79.296	70.801	76.547
544	0	23.939	8.687	15.943	80.277	56.54	72.542
545	0	16.366	5.77	10.635	75.213	34.187	58.804
546	0	18.079	4.306	11.09	76.318	34.986	58.498
547	0	21.088	2.688	12.506	76.492	26.271	54.961
548	0	26.419	5.745	16.391	75.807	31.593	56.579
549	0	28.142	10.509	19.041	74.349	26.096	53.108
550	0	30.15	12.026	21.96	73.144	42.812	58.861
551	7.5	28.192	18.007	22.67	73.85	56.744	68.567
552	0	29.306	18.412	23.736	72.985	50.835	63.04
553	4	28.243	17.365	21.608	73.305	59.027	70.065
554	19.5	26.196	18.222	20.842	75.784	56.358	70.978
555	0	26.419	13.748	20.026	74.919	33.606	60.053
556	0	25.949	10.63	17.851	72.845	41.448	63.727
557	11	27.84	11.449	18.398	73.138	39.157	64.969
558	4	24.646	14.939	18.534	75.079	50.509	68.838
559	0	25.554	12.146	19.051	72.921	25.252	53.755
560	0	27.315	10.582	19.351	74.045	33.94	60.316
561	2.5	25.751	15.058	20.671	72.264	61.863	69.378
562	0	27.865	12.984	20.485	72.201	33.592	59.589
563	0	26.171	14.82	20.452	72.068	35.339	58.704
564	25	20.729	12.888	16.938	73.097	67.099	69.813
565	0	23.331	13.342	17.69	74.14	53.14	68.845
566	19.5	25.949	12.409	19.417	72.533	45.082	63.956
567	0	25.53	13.915	19.116	73.565	38.451	64.276
568	73	21.521	12.29	16.525	72.819	62.018	69.736
569	16.5	26.295	15.153	21.269	75.204	22.639	62.702
570	0.5	28.016	19.891	23.234	72.524	47.116	64.687
571	0.5	29.51	20.011	22.897	73.618	62.504	68.733

