274	0	0	0	0	0	0	0
275	27.35875814	0	0	0	0	0	0
276	1.38175546	0	0	0	0	0	0
277	3.5925642	0	0	0	0	0	0
278	0.82905328	0	0	0	0	0	0
279	32.33307781	0	0	0	0	0	0
280	4.14526639	0	0	0	0	0	0
281	1.38175546	0	0	0	0	0	0
282	12.71215025	0	0	0	0	0	0
283	0.82905328	0	0	0	0	0	0
284	0	0	0	0	0	0	0
285	0	0	0	0	0	0	0
286	0.82905328	0	0	0	0	0	0
287	0	0	0	0	0	0	0
288	0	0	0	0	0	0	0
289	0	0	0	0	0	0	0
290	0	0	0	0	0	0	0
291	0	0	0	0	0	0	0
292	0	0	0	0	0	0	0
293	0	0	0	0	0	0	0
294	11.88309697	0	0	0	0	0	0
295	4.14526639	0	0	0	0	0	0
296	58.31008049	0	0	0	0	0	0
297	1.38175546	0	0	0	0	0	0
298	0	0	0	0	0	0	0
299	40.07090839	0	0	0	0	0	0
300	0.82905328	0	0	0	0	0	0
301	0	0	0	0	0	0	0
302	0	0	0	0	0	0	0
303	87.0505941	0	0	0	0	0	0
304	0	0	0	0	0	0	0
305	0	0	0	0	0	0	0
306	6.90877731	0	0	0	0	0	0
307	1.38175546	0	0	0	0	0	0
308	2.21080874	0	0	0	0	0	0
309	0.82905328	0	0	0	0	0	0
310	0	0	0	0	0	0	0
311	0	0	0	0	0	0	0
312	0	0	0	0	0	0	0
313	0	0	0	0	0	0	0
314	0	0	0	0	0	0	0
315	0	0	0	0	0	0	0
316	0	0	0	0	0	0	0
317	0	0	0	0	0	0	0
318	0	0	0	0	0	0	0
319	0	0	0	0	0	0	0
320	0	0	0	0	0	0	0
321	0	0	0	0	0	0	0
322	0	0	0	0	0	0	0
323	6.35607512	0	0	0	0	0	0
324	0	0	0	0	0	0	0
325	0	0	0	0	0	0	0
326	0	0	0	0	0	0	0
327	0	0	0	0	0	0	0
328	0	0	0	0	0	0	0
329	17.68646991	0	0	0	0	0	0
330	41.45266386	0	0	0	0	0	0
331	0	0	0	0	0	0	0
332	0	0	0	0	0	0	0
333	4.97431966	0	0	0	0	0	0
334	2.76351092	0	0	0	0	0	0
335	0	0	0	0	0	0	0
336	0	0	0	0	0	0	0
337	3.5925642	0	0	0	0	0	0
338	3.5925642	0	0	0	0	0	0
339	0	0	0	0	0	0	0
340	0.82905328	0	0	0	0	0	0
341	15.47566117	0	0	0	0	0	0
342	2.76351092	0	0	0	0	0	0
343	26.80605596	0	0	0	0	0	0
344	11.33039479	0	0	0	0	0	0
345	2.21080874	0	0	0	0	0	0
346	0	0	0	0	0	0	0
347	3.5925642	0	0	0	0	0	0
348	2.76351092	0	0	0	0	0	0
349	2.76351092	0	0	0	0	0	0
350	0	0	0	0	0	0	0
351	0	0	0	0	0	0	0
352	0	0	0	0	0	0	0
353	0	0	0	0	0	0	0
354	0	0	0	0	0	0	0
355	3.5925642	0	0	0	0	0	0
356	0	0	0	0	0	0	0
357	0	0	0	0	0	0	0
358	1.38175546	0	0	0	0	0	0
359	32.88577999	0	0	0	0	0	0
360	4.14526639	0	0	0	0	0	0
361	0	0	0	0	0	0	0
362	9.11958605	0	0	0	0	0	0
363	0	0	0	0	0	0	0
364	0.82905328	0	0	0	0	0	0
365	6.90877731	0	0	0	0	0	0
366	0	0	0	0	0	0	0
367	0	0	0	0	0	0	0
368	0	0	0	0	0	0	0
369	0	0	0	0	0	0	0
370	0.82905328	0	0	0	0	0	0
371	0	0	0	0	0	0	0
372	0	0	0	0	0	0	0
373	0	0	0	0	0	0	0
374	0	0	0	0	0	0	0
375	0	0	0	0	0	0	0
376	6.90877731	0	0	0	0	0	0
377	0	0	0	0	0	0	0
378	0	0	0	0	0	0	0
379	0	0	0	0	0	0	0
380	0	0	0	0	0	0	0
381	0	0	0	0	0	0	0
382	0	0	0	0	0	0	0
383	0	0	0	0	0	0	0
384	2.76351092	0	0	0	0	0	0
385	0	0	0	0	0	0	0
386	0	0	0	0	0	0	0
387	0	0	0	0	0	0	0
388	0	0	0	0	0	0	0
389	14.09390571	0	0	0	0	0	0
390	0	0	0	0	0	0	0
391	4.14526639	0	0	0	0	0	0
392	0	0	0	0	0	0	0
393	2.76351092	0	0	0	0	0	0
394	0	0	0	0	0	0	0
395	0	0	0	0	0	0	0
396	1.38175546	0	0	0	0	0	0
397	0	0	0	0	0	0	0
398	2.76351092	0	0	0	0	0	0
399	1.38175546	0	0	0	0	0	0
400	0	0	0	0	0	0	0
401	0	0	0	0	0	0	0
