499	3.32729854	20.13	9.153	14.28	90	38.003	65.445
500	0	22.27	3.907	13.186	89.406	27.488	58.352
501	0	26.833	4.153	15.237	89.106	12.789	49.086
502	0	25.321	6.327	16.185	77.104	9.869	38.347
503	0	29.867	6.459	18.407	68.155	4.848	31.143
504	0	31.866	6.009	19.253	80.013	9.37	39.864
505	0	33.52	8.462	21.849	77.704	7.214	38.44
506	0	25.082	13.124	19.16	88.413	30.685	62.565
507	13.05324814	27.847	16.762	20.769	90	41.095	76.465
508	0.76783813	33.041	13.883	23.69	90	38.605	67.146
509	0	35.047	16.161	25.668	89.281	37.066	64.925
510	0	27.195	15.582	21.4	86.547	51.054	75.823
511	0	33.091	10.82	20.608	85.065	31.736	70.224
512	0	32.115	14.127	23.645	81.825	27.386	64.327
513	0	29.818	10.97	22.269	81.962	39.698	70.204
514	0	28.939	8.872	18.35	80.277	34.187	66.492
515	0	35.15	7.688	23.015	76.492	26.096	55.678
516	12.28541001	34.306	22.08	27.074	75.784	50.835	68.31
517	0.8	32.84	15.63	23.619	75.079	33.606	64.385
518	74.2	32.865	15.582	24.994	74.045	25.252	60.712
519	26.6	31.171	17.409	23.564	74.14	35.339	65.386
520	0.8	33.016	17.29	25.224	75.204	22.639	65.246
521	20.2	34.51	25.011	28.067	73.618	62.504	68.855
522	52.7	18.6	11.3	14.95	90	90	90
523	0.8	23.6	8.6	16.1	83.3373	31.86891	59.99603
524	1	22.4	5.2	13.8	86.80691	20.27754	54.55646
525	1	27.4	14.7	21.05	80.01253	42.78535	66.42874
526	10	22.603	17.361	20.6	77.297	48.294	60.931
527	1	27.195	15.582	21.699	80.088	51.054	69.586
528	111	25.705	18.342	21.288	86.547	74.253	82.426
529	10	25.92	17.936	21.272	85.695	56.298	75.148
530	5	25.417	18.079	21.272	85.313	62.692	76.214
531	0	24.819	16.112	19.535	81.679	58.371	70.685
532	2	19.606	16.281	17.893	85.035	74.08	80.04
533	1	28.404	10.82	20.108	85.065	31.736	63.636
534	0	33.091	15.823	23.97	82.757	44.548	67.79
535	0	32.115	20.344	25.416	75.548	27.386	59.17
536	0	28.574	15.703	22.268	80.861	41.971	63.055
537	0	30.899	14.127	23.055	80.494	37.563	62.896
538	9	30.653	20.748	24.36	81.825	48.486	70.741
539	0	29.793	19.201	23.678	81.962	60.408	74.159
540	50	25.705	12.829	21.054	80.831	58.242	72.261
541	0	29.818	10.97	20.423	80.341	39.698	63.787
542	8	29.5	19.272	24.115	79.046	57.405	70.77
543	39	26.04	18.055	21.841	79.296	70.801	76.547
544	0	28.939	13.687	20.943	80.277	56.54	72.542
545	0	21.366	10.77	15.635	75.213	34.187	58.804
546	0	23.079	9.306	16.09	76.318	34.986	58.498
547	0	26.088	7.688	17.506	76.492	26.271	54.961
548	0	31.419	10.745	21.391	75.807	31.593	56.579
549	0	33.142	15.509	24.041	74.349	26.096	53.108
550	0	35.15	17.026	26.96	73.144	42.812	58.861
551	15	33.192	23.007	27.67	73.85	56.744	68.567
552	0	34.306	23.412	28.736	72.985	50.835	63.04
553	8	33.243	22.365	26.608	73.305	59.027	70.065
554	39	31.196	23.222	25.842	75.784	56.358	70.978
555	0	31.419	18.748	25.026	74.919	33.606	60.053
556	0	30.949	15.63	22.851	72.845	41.448	63.727
557	22	32.84	16.449	23.398	73.138	39.157	64.969
558	8	29.646	19.939	23.534	75.079	50.509	68.838
559	0	30.554	17.146	24.051	72.921	25.252	53.755
560	0	32.315	15.582	24.351	74.045	33.94	60.316
561	5	30.751	20.058	25.671	72.264	61.863	69.378
562	0	32.865	17.984	25.485	72.201	33.592	59.589
563	0	31.171	19.82	25.452	72.068	35.339	58.704
564	50	25.729	17.888	21.938	73.097	67.099	69.813
565	0	28.331	18.342	22.69	74.14	53.14	68.845
566	39	30.949	17.409	24.417	72.533	45.082	63.956
567	0	30.53	18.915	24.116	73.565	38.451	64.276
568	146	26.521	17.29	21.525	72.819	62.018	69.736
569	33	31.295	20.153	26.269	75.204	22.639	62.702
570	1	33.016	24.891	28.234	72.524	47.116	64.687
571	1	34.51	25.011	27.897	73.618	62.504	68.733

